54,1960784619393515590,2024-01-12,19:05:25,BRG4,79.54,1,B,400856
55,1960784619393515591,2024-01-12,19:05:26,BRG4,79.54,2,B,400860
56,1960784619393515592,2024-01-12,19:05:28,BRG4,79.54,1,B,400862
57,1960784619393515593,2024-01-12,19:05:29,BRG4,79.54,1,B,400864
58,1960784619393515594,2024-01-12,19:05:31,BRG4,79.53,6,S,400864
59,1960784619393515595,2024-01-12,19:05:31,BRG4,79.53,9,S,400864
60,1960784619393515597,2024-01-12,19:05:34,BRG4,79.54,1,B,400866
61,1960784619393515602,2024-01-12,19:05:34,BRG4,79.54,1,B,400868
62,1960784619393515606,2024-01-12,19:05:35,BRG4,79.53,1,S,400868
63,1960784619393515607,2024-01-12,19:05:36,BRG4,79.53,10,S,400868
64,1960784619393515608,2024-01-12,19:05:36,BRG4,79.51,27,S,400868
65,1960784619393515609,2024-01-12,19:05:36,BRG4,79.50,3,S,400868
66,1960784619393515610,2024-01-12,19:05:36,BRG4,79.51,1,B,400870
67,1960784619393515611,2024-01-12,19:05:37,BRG4,79.50,1,S,400872
68,1960784619393515612,2024-01-12,19:05:37,BRG4,79.52,1,B,400874
69,1960784619393515613,2024-01-12,19:05:37,BRG4,79.50,1,S,400874
70,1960784619393515614,2024-01-12,19:05:37,BRG4,79.50,1,S,400874
71,1960784619393515615,2024-01-12,19:05:37,BRG4,79.50,2,S,400874
72,1960784619393515620,2024-01-12,19:05:37,BRG4,79.50,1,S,400874
73,1960784619393515625,2024-01-12,19:05:37,BRG4,79.50,1,S,400874
74,1960784619393515630,2024-01-12,19:05:37,BRG4,79.50,1,S,400874
75,1960784619393515631,2024-01-12,19:05:37,BRG4,79.50,4,S,400874
76,1960784619393515632,2024-01-12,19:05:37,BRG4,79.50,2,S,400874
77,1960784619393515633,2024-01-12,19:05:39,BRG4,79.50,1,S,400872
78,1960784619393515634,2024-01-12,19:05:39,BRG4,79.50,2,S,400874
79,1960784619393515635,2024-01-12,19:05:39,BRG4,79.50,1,S,400876
80,1960784619393515636,2024-01-12,19:05:39,BRG4,79.51,2,B,400872
81,1960784619393515637,2024-01-12,19:05:39,BRG4,79.51,1,B,400872
82,1960784619393515638,2024-01-12,19:05:39,BRG4,79.52,3,B,400872
83,1960784619393515639,2024-01-12,19:05:39,BRG4,79.50,3,S,400872
84,1960784619393515640,2024-01-12,19:05:39,BRG4,79.50,3,S,400878
85,1960784619393515641,2024-01-12,19:05:39,BRG4,79.50,1,S,400878
86,1960784619393515642,2024-01-12,19:05:39,BRG4,79.50,2,S,400882
87,1960784619393515643,2024-01-12,19:05:39,BRG4,79.49,27,S,400936
88,1960784619393515644,2024-01-12,19:05:39,BRG4,79.49,3,S,400938
89,1960784619393515645,2024-01-12,19:05:39,BRG4,79.49,1,S,400940
90,1960784619393515646,2024-01-12,19:05:39,BRG4,79.49,1,S,400940
91,1960784619393515647,2024-01-12,19:05:39,BRG4,79.49,4,S,400948
92,1960784619393515648,2024-01-12,19:05:39,BRG4,79.49,5,S,400948
93,1960784619393515650,2024-01-12,19:05:44,BRG4,79.49,1,S,400950
94,1960784619393515651,2024-01-12,19:05:45,BRG4,79.51,5,B,400960
95,1960784619393515652,2024-01-12,19:05:45,BRG4,79.51,2,B,400960
96,1960784619393515653,2024-01-12,19:05:45,BRG4,79.51,1,B,400960
97,1960784619393515654,2024-01-12,19:05:46,BRG4,79.49,3,S,400966
98,1960784619393515655,2024-01-12,19:05:46,BRG4,79.49,2,S,400966
99,1960784619393515656,2024-01-12,19:05:46,BRG4,79.50,1,B,400968
100,1960784619393515657,2024-01-12,19:05:46,BRG4,79.51,4,B,400968
101,1960784619393515658,2024-01-12,19:05:48,BRG4,79.48,1,B,400970
102,1960784619393515659,2024-01-12,19:05:49,BRG4,79.48,1,B,400972
103,1960784619393515660,2024-01-12,19:05:49,BRG4,79.47,1,S,400974
104,1960784619393515665,2024-01-12,19:05:49,BRG4,79.47,4,S,400974
105,1960784619393515666,2024-01-12,19:05:49,BRG4,79.47,1,S,400974
106,1960784619393515667,2024-01-12,19:05:49,BRG4,79.47,6,S,400962
107,1960784619393515668,2024-01-12,19:05:49,BRG4,79.47,14,S,400962
108,1960784619393515669,2024-01-12,19:05:50,BRG4,79.47,13,S,400962
109,1960784619393515670,2024-01-12,19:05:50,BRG4,79.46,5,S,400964
110,1960784619393515672,2024-01-12,19:05:50,BRG4,79.48,1,B,400964
111,1960784619393515673,2024-01-12,19:05:50,BRG4,79.46,1,S,400966
112,1960784619393515674,2024-01-12,19:05:50,BRG4,79.46,1,S,400966
113,1960784619393515675,2024-01-12,19:05:50,BRG4,79.46,1,S,400968
114,1960784619393515677,2024-01-12,19:05:51,BRG4,79.48,5,B,400968
115,1960784619393515681,2024-01-12,19:05:54,BRG4,79.46,19,S,401006
116,1960784619393515682,2024-01-12,19:05:54,BRG4,79.46,1,S,401008
117,1960784619393515684,2024-01-12,19:05:56,BRG4,79.49,1,B,401008
118,1960784619393515685,2024-01-12,19:05:56,BRG4,79.49,1,B,401008
119,1960784619393515686,2024-01-12,19:05:56,BRG4,79.49,1,B,401006
120,1960784619393515687,2024-01-12,19:05:56,BRG4,79.49,13,B,401022
121,1960784619393515688,2024-01-12,19:05:58,BRG4,79.49,1,B,401024
122,1960784619393515689,2024-01-12,19:05:58,BRG4,79.48,2,S,401024
123,1960784619393515690,2024-01-12,19:05:59,BRG4,79.48,1,S,401024
124,1960784619393515691,2024-01-12,19:05:59,BRG4,79.48,1,S,401026
125,1960784619393515692,2024-01-12,19:06:00,BRG4,79.48,6,S,401038
126,1960784619393515693,2024-01-12,19:06:00,BRG4,79.48,6,S,401044
127,1960784619393515694,2024-01-12,19:06:01,BRG4,79.48,1,S,401044
128,1960784619393515695,2024-01-12,19:06:02,BRG4,79.49,4,S,401044
129,1960784619393515696,2024-01-12,19:06:02,BRG4,79.49,4,S,401052
130,1960784619393515697,2024-01-12,19:06:02,BRG4,79.49,1,S,401052
131,1960784619393515698,2024-01-12,19:06:03,BRG4,79.49,1,B,401054
132,1960784619393515699,2024-01-12,19:06:03,BRG4,79.49,4,B,401054
133,1960784619393515701,2024-01-12,19:06:03,BRG4,79.49,6,B,401054
134,1960784619393515706,2024-01-12,19:06:03,BRG4,79.49,12,B,401054
135,1960784619393515711,2024-01-12,19:06:03,BRG4,79.49,5,B,401054
136,1960784619393515716,2024-01-12,19:06:03,BRG4,79.49,1,B,401054
137,1960784619393515721,2024-01-12,19:06:03,BRG4,79.49,1,B,401054
138,1960784619393515726,2024-01-12,19:06:03,BRG4,79.49,2,B,401052
139,1960784619393515731,2024-01-12,19:06:03,BRG4,79.49,3,B,401048
140,1960784619393515736,2024-01-12,19:06:03,BRG4,79.50,1,B,401044
141,1960784619393515741,2024-01-12,19:06:03,BRG4,79.50,1,B,401046
142,1960784619393515746,2024-01-12,19:06:03,BRG4,79.50,1,B,401048
143,1960784619393515751,2024-01-12,19:06:03,BRG4,79.50,1,B,401050
144,1960784619393515756,2024-01-12,19:06:03,BRG4,79.50,1,B,401052
145,1960784619393515761,2024-01-12,19:06:03,BRG4,79.50,1,B,401054
146,1960784619393515766,2024-01-12,19:06:03,BRG4,79.50,5,B,401064
147,1960784619393515771,2024-01-12,19:06:03,BRG4,79.50,2,B,401068
148,1960784619393515776,2024-01-12,19:06:03,BRG4,79.50,3,B,401074
149,1960784619393515781,2024-01-12,19:06:03,BRG4,79.50,2,B,401068
150,1960784619393515786,2024-01-12,19:06:03,BRG4,79.50,1,B,401064
151,1960784619393515791,2024-01-12,19:06:03,BRG4,79.50,1,B,401064
152,1960784619393515796,2024-01-12,19:06:03,BRG4,79.50,1,B,401064
153,1960784619393515800,2024-01-12,19:06:06,BRG4,79.49,4,B,401064
154,1960784619393515801,2024-01-12,19:06:08,BRG4,79.48,1,S,401064
155,1960784619393515802,2024-01-12,19:06:08,BRG4,79.48,34,S,401064
156,1960784619393515803,2024-01-12,19:06:09,BRG4,79.48,65,S,400934
157,1960784619393515804,2024-01-12,19:06:09,BRG4,79.48,3,S,400940
158,1960784619393515805,2024-01-12,19:06:09,BRG4,79.48,1,B,400942
159,1960784619393515806,2024-01-12,19:06:10,BRG4,79.47,5,S,400952
160,1960784619393515807,2024-01-12,19:06:10,BRG4,79.47,3,S,400958
161,1960784619393515808,2024-01-12,19:06:10,BRG4,79.47,4,S,400958
162,1960784619393515809,2024-01-12,19:06:10,BRG4,79.47,2,S,400962
163,1960784619393515810,2024-01-12,19:06:10,BRG4,79.46,2,S,400966
164,1960784619393515811,2024-01-12,19:06:10,BRG4,79.47,2,B,400962
165,1960784619393515812,2024-01-12,19:06:11,BRG4,79.49,3,B,400962
166,1960784619393515813,2024-01-12,19:06:11,BRG4,79.49,1,B,400964
167,1960784619393515814,2024-01-12,19:06:11,BRG4,79.50,14,B,400992
168,1960784619393515815,2024-01-12,19:06:11,BRG4,79.50,2,B,400996
169,1960784619393515816,2024-01-12,19:06:13,BRG4,79.50,1,S,400998
170,1960784619393515817,2024-01-12,19:06:13,BRG4,79.50,3,S,400998
171,1960784619393515818,2024-01-12,19:06:13,BRG4,79.50,1,S,401000
172,1960784619393515819,2024-01-12,19:06:13,BRG4,79.50,1,S,401000
173,1960784619393515820,2024-01-12,19:06:17,BRG4,79.50,4,S,400992
174,1960784619393515821,2024-01-12,19:06:21,BRG4,79.50,3,B,400986
175,1960784619393515822,2024-01-12,19:06:21,BRG4,79.50,3,B,400986
176,1960784619393515823,2024-01-12,19:06:23,BRG4,79.49,1,S,400986
177,1960784619393515824,2024-01-12,19:06:23,BRG4,79.49,1,S,400986
178,1960784619393515825,2024-01-12,19:06:23,BRG4,79.49,1,S,400986
179,1960784619393515826,2024-01-12,19:06:23,BRG4,79.49,2,S,400990
180,1960784619393515827,2024-01-12,19:06:23,BRG4,79.49,1,S,400990
181,1960784619393515828,2024-01-12,19:06:24,BRG4,79.49,8,S,400990
182,1960784619393515830,2024-01-12,19:06:29,BRG4,79.50,4,S,400982
183,1960784619393515831,2024-01-12,19:06:35,BRG4,79.50,60,S,400982
184,1960784619393515832,2024-01-12,19:06:36,BRG4,79.50,1,S,400982
185,1960784619393515833,2024-01-12,19:06:38,BRG4,79.50,1,S,400982
186,1960784619393515834,2024-01-12,19:06:42,BRG4,79.51,1,B,400982
187,1960784619393515835,2024-01-12,19:06:42,BRG4,79.51,1,B,400980
188,1960784619393515836,2024-01-12,19:06:43,BRG4,79.51,1,B,400978
189,1960784619393515837,2024-01-12,19:06:43,BRG4,79.51,10,B,400978
190,1960784619393515838,2024-01-12,19:06:44,BRG4,79.51,2,B,400982
191,1960784619393515839,2024-01-12,19:06:44,BRG4,79.52,1,B,400984
192,1960784619393515840,2024-01-12,19:06:45,BRG4,79.52,10,B,401004
193,1960784619393515841,2024-01-12,19:06:46,BRG4,79.53,5,B,401004
194,1960784619393515843,2024-01-12,19:06:47,BRG4,79.52,1,S,401004
195,1960784619393515847,2024-01-12,19:06:47,BRG4,79.52,1,S,401000
196,1960784619393515848,2024-01-12,19:06:47,BRG4,79.52,1,S,400998
197,1960784619393515849,2024-01-12,19:06:47,BRG4,79.51,4,S,400994
198,1960784619393515850,2024-01-12,19:06:48,BRG4,79.52,1,S,400996
199,1960784619393515851,2024-01-12,19:06:50,BRG4,79.53,3,B,401002
200,1960784619393515852,2024-01-12,19:06:50,BRG4,79.53,1,B,401002
201,1960784619393515853,2024-01-12,19:06:50,BRG4,79.54,1,B,401002
202,1960784619393515854,2024-01-12,19:06:51,BRG4,79.54,2,B,401002
203,1960784619393515855,2024-01-12,19:06:53,BRG4,79.54,1,B,401002
204,1960784619393515856,2024-01-12,19:06:53,BRG4,79.53,5,S,401002
205,1960784619393515857,2024-01-12,19:06:53,BRG4,79.53,5,S,401002
206,1960784619393515858,2024-01-12,19:06:54,BRG4,79.52,1,S,401004
207,1960784619393515859,2024-01-12,19:06:54,BRG4,79.52,1,S,401006
208,1960784619393515860,2024-01-12,19:06:57,BRG4,79.52,1,S,401008
209,1960784619393515861,2024-01-12,19:06:57,BRG4,79.52,1,S,401008
210,1960784619393515863,2024-01-12,19:06:57,BRG4,79.53,3,B,401014
211,1960784619393515864,2024-01-12,19:06:59,BRG4,79.53,1,B,401012
212,1960784619393515865,2024-01-12,19:07:00,BRG4,79.52,1,S,401012
213,1960784619393515866,2024-01-12,19:07:00,BRG4,79.51,1,S,401012
214,1960784619393515867,2024-01-12,19:07:00,BRG4,79.51,1,S,401012
215,1960784619393515868,2024-01-12,19:07:01,BRG4,79.51,2,S,401012
216,1960784619393515869,2024-01-12,19:07:01,BRG4,79.52,2,B,401016
217,1960784619393515870,2024-01-12,19:07:01,BRG4,79.51,1,S,401016
218,1960784619393515871,2024-01-12,19:07:06,BRG4,79.51,10,B,401016
219,1960784619393515872,2024-01-12,19:07:06,BRG4,79.51,2,B,401016
220,1960784619393515873,2024-01-12,19:07:08,BRG4,79.50,1,S,401018
221,1960784619393515874,2024-01-12,19:07:08,BRG4,79.51,15,B,401018
222,1960784619393515875,2024-01-12,19:07:08,BRG4,79.51,2,B,401018
223,1960784619393515876,2024-01-12,19:07:08,BRG4,79.51,3,B,401018
224,1960784619393515877,2024-01-12,19:07:08,BRG4,79.50,1,S,401016
225,1960784619393515878,2024-01-12,19:07:08,BRG4,79.50,1,S,401016
226,1960784619393515879,2024-01-12,19:07:08,BRG4,79.50,1,S,401018
227,1960784619393515880,2024-01-12,19:07:08,BRG4,79.50,1,S,401018
228,1960784619393515881,2024-01-12,19:07:09,BRG4,79.50,2,S,401018
229,1960784619393515882,2024-01-12,19:07:09,BRG4,79.49,1,S,401018
230,1960784619393515884,2024-01-12,19:07:10,BRG4,79.49,2,S,401022
231,1960784619393515885,2024-01-12,19:07:10,BRG4,79.49,3,S,401028
232,1960784619393515886,2024-01-12,19:07:10,BRG4,79.49,1,S,401030
233,1960784619393515891,2024-01-12,19:07:10,BRG4,79.49,1,S,401030
234,1960784619393515892,2024-01-12,19:07:10,BRG4,79.49,1,S,401030
235,1960784619393515895,2024-01-12,19:07:10,BRG4,79.48,2,S,401034
236,1960784619393515896,2024-01-12,19:07:11,BRG4,79.48,1,S,401034
237,1960784619393515897,2024-01-12,19:07:11,BRG4,79.48,1,S,401032
238,1960784619393515898,2024-01-12,19:07:11,BRG4,79.48,3,S,401032
239,1960784619393515899,2024-01-12,19:07:11,BRG4,79.48,1,B,401032
240,1960784619393515900,2024-01-12,19:07:12,BRG4,79.46,3,S,401026
241,1960784619393515901,2024-01-12,19:07:12,BRG4,79.46,2,S,401030
242,1960784619393515902,2024-01-12,19:07:13,BRG4,79.45,1,S,401030
243,1960784619393515903,2024-01-12,19:07:13,BRG4,79.45,1,S,401032
244,1960784619393515904,2024-01-12,19:07:13,BRG4,79.45,10,S,401052
245,1960784619393515905,2024-01-12,19:07:13,BRG4,79.45,1,S,401052
246,1960784619393515910,2024-01-12,19:07:13,BRG4,79.45,1,S,401052
247,1960784619393515915,2024-01-12,19:07:13,BRG4,79.44,1,S,401050
248,1960784619393515916,2024-01-12,19:07:13,BRG4,79.43,1,S,401048
249,1960784619393515917,2024-01-12,19:07:13,BRG4,79.43,3,S,401048
250,1960784619393515918,2024-01-12,19:07:13,BRG4,79.45,2,B,401044
251,1960784619393515919,2024-01-12,19:07:13,BRG4,79.45,3,B,401044
252,1960784619393515920,2024-01-12,19:07:13,BRG4,79.45,1,S,401042
253,1960784619393515921,2024-01-12,19:07:13,BRG4,79.45,1,S,401042
254,1960784619393515922,2024-01-12,19:07:13,BRG4,79.45,1,S,401040
255,1960784619393515923,2024-01-12,19:07:13,BRG4,79.45,1,S,401040
256,1960784619393515924,2024-01-12,19:07:13,BRG4,79.45,3,S,401040
257,1960784619393515925,2024-01-12,19:07:13,BRG4,79.45,1,S,401038
258,1960784619393515926,2024-01-12,19:07:13,BRG4,79.45,1,S,401036
259,1960784619393515927,2024-01-12,19:07:13,BRG4,79.45,14,S,401008
260,1960784619393515928,2024-01-12,19:07:13,BRG4,79.45,1,S,401006
261,1960784619393515929,2024-01-12,19:07:17,BRG4,79.45,1,S,401006
262,1960784619393515930,2024-01-12,19:07:17,BRG4,79.45,10,S,401008
263,1960784619393515931,2024-01-12,19:07:18,BRG4,79.46,1,B,401008
264,1960784619393515933,2024-01-12,19:07:20,BRG4,79.45,2,S,401012
265,1960784619393515934,2024-01-12,19:07:22,BRG4,79.46,1,B,401012
266,1960784619393515935,2024-01-12,19:07:23,BRG4,79.46,2,B,401012
267,1960784619393515936,2024-01-12,19:07:23,BRG4,79.46,1,B,401012
268,1960784619393515938,2024-01-12,19:07:23,BRG4,79.46,1,B,401014
269,1960784619393515943,2024-01-12,19:07:23,BRG4,79.46,1,B,401016
270,1960784619393515948,2024-01-12,19:07:23,BRG4,79.46,1,B,401018
271,1960784619393515953,2024-01-12,19:07:23,BRG4,79.46,1,B,401020
272,1960784619393515958,2024-01-12,19:07:23,BRG4,79.46,1,B,401022
273,1960784619393515962,2024-01-12,19:07:26,BRG4,79.46,1,B,401024
274,1960784619393515964,2024-01-12,19:07:26,BRG4,79.45,1,S,401026
275,1960784619393515968,2024-01-12,19:07:26,BRG4,79.45,1,B,401024
276,1960784619393515969,2024-01-12,19:07:27,BRG4,79.44,2,S,401028
277,1960784619393515970,2024-01-12,19:07:27,BRG4,79.44,3,S,401028
278,1960784619393515971,2024-01-12,19:07:27,BRG4,79.43,11,S,401028
279,1960784619393515972,2024-01-12,19:07:27,BRG4,79.43,1,S,401030
280,1960784619393515973,2024-01-12,19:07:27,BRG4,79.43,2,S,401030
281,1960784619393515974,2024-01-12,19:07:27,BRG4,79.43,1,S,401032
282,1960784619393515976,2024-01-12,19:07:28,BRG4,79.44,1,S,401034
283,1960784619393515977,2024-01-12,19:07:29,BRG4,79.45,1,B,401034
284,1960784619393515978,2024-01-12,19:07:29,BRG4,79.45,4,B,401040
285,1960784619393515979,2024-01-12,19:07:33,BRG4,79.45,4,B,401048
286,1960784619393515980,2024-01-12,19:07:33,BRG4,79.45,5,B,401048
287,1960784619393515981,2024-01-12,19:07:33,BRG4,79.45,1,S,401048
288,1960784619393515982,2024-01-12,19:07:33,BRG4,79.44,3,S,401048
289,1960784619393515983,2024-01-12,19:07:33,BRG4,79.44,5,S,401042
290,1960784619393515984,2024-01-12,19:07:33,BRG4,79.44,1,S,401042
291,1960784619393515985,2024-01-12,19:07:33,BRG4,79.44,2,S,401038
292,1960784619393515986,2024-01-12,19:07:36,BRG4,79.43,1,S,401040
293,1960784619393515991,2024-01-12,19:07:37,BRG4,79.45,1,B,401040
294,1960784619393515992,2024-01-12,19:07:40,BRG4,79.44,4,S,401048
295,1960784619393515994,2024-01-12,19:07:41,BRG4,79.44,1,S,401048
296,1960784619393515998,2024-01-12,19:07:42,BRG4,79.45,5,B,401056
297,1960784619393516000,2024-01-12,19:07:44,BRG4,79.44,1,S,401056
298,1960784619393516001,2024-01-12,19:07:45,BRG4,79.44,1,S,401056
299,1960784619393516002,2024-01-12,19:07:45,BRG4,79.43,2,S,401060
300,1960784619393516003,2024-01-12,19:07:45,BRG4,79.43,15,S,401060
301,1960784619393516004,2024-01-12,19:07:45,BRG4,79.43,1,B,401060
302,1960784619393516005,2024-01-12,19:07:46,BRG4,79.42,1,S,401060
303,1960784619393516006,2024-01-12,19:07:46,BRG4,79.42,1,S,401058
304,1960784619393516007,2024-01-12,19:07:46,BRG4,79.42,3,S,401058
305,1960784619393516008,2024-01-12,19:07:47,BRG4,79.41,1,S,401058
306,1960784619393516009,2024-01-12,19:07:47,BRG4,79.41,1,S,401060
307,1960784619393516010,2024-01-12,19:07:48,BRG4,79.41,3,S,401066
308,1960784619393516011,2024-01-12,19:07:48,BRG4,79.41,1,S,401066
309,1960784619393516012,2024-01-12,19:07:48,BRG4,79.41,1,S,401068
310,1960784619393516013,2024-01-12,19:07:48,BRG4,79.41,1,S,401068
311,1960784619393516014,2024-01-12,19:07:48,BRG4,79.41,1,S,401068
312,1960784619393516016,2024-01-12,19:07:48,BRG4,79.41,9,S,401086
313,1960784619393516017,2024-01-12,19:07:48,BRG4,79.41,1,S,401088
314,1960784619393516018,2024-01-12,19:07:48,BRG4,79.41,1,S,401088
315,1960784619393516020,2024-01-12,19:07:48,BRG4,79.41,1,S,401088
316,1960784619393516024,2024-01-12,19:07:48,BRG4,79.41,13,S,401086
317,1960784619393516025,2024-01-12,19:07:49,BRG4,79.41,1,B,401084
318,1960784619393516026,2024-01-12,19:07:51,BRG4,79.40,1,S,401084
319,1960784619393516027,2024-01-12,19:07:51,BRG4,79.40,1,S,401084
320,1960784619393516028,2024-01-12,19:07:51,BRG4,79.40,2,S,401084
321,1960784619393516029,2024-01-12,19:07:52,BRG4,79.40,2,S,401084
322,1960784619393516030,2024-01-12,19:07:52,BRG4,79.40,1,S,401084
323,1960784619393516031,2024-01-12,19:07:52,BRG4,79.40,1,S,401084
324,1960784619393516032,2024-01-12,19:07:52,BRG4,79.40,1,S,401084
325,1960784619393516033,2024-01-12,19:07:52,BRG4,79.39,2,S,401080
326,1960784619393516034,2024-01-12,19:07:52,BRG4,79.40,1,B,401080
327,1960784619393516035,2024-01-12,19:07:52,BRG4,79.39,9,S,401062
328,1960784619393516036,2024-01-12,19:07:53,BRG4,79.39,3,S,401056
329,1960784619393516037,2024-01-12,19:07:53,BRG4,79.40,1,B,401056
330,1960784619393516038,2024-01-12,19:07:53,BRG4,79.40,1,B,401056
331,1960784619393516039,2024-01-12,19:07:53,BRG4,79.40,1,B,401054
332,1960784619393516040,2024-01-12,19:07:54,BRG4,79.39,2,S,401058
333,1960784619393516041,2024-01-12,19:07:54,BRG4,79.38,3,S,401064
334,1960784619393516042,2024-01-12,19:07:55,BRG4,79.39,10,B,401084
335,1960784619393516043,2024-01-12,19:07:56,BRG4,79.39,1,B,401086
336,1960784619393516044,2024-01-12,19:07:57,BRG4,79.38,1,S,401088
337,1960784619393516045,2024-01-12,19:07:57,BRG4,79.38,1,S,401088
338,1960784619393516046,2024-01-12,19:07:57,BRG4,79.38,1,S,401090
339,1960784619393516047,2024-01-12,19:07:57,BRG4,79.38,1,S,401092
340,1960784619393516048,2024-01-12,19:07:57,BRG4,79.38,1,S,401092
341,1960784619393516049,2024-01-12,19:07:57,BRG4,79.38,1,S,401094
342,1960784619393516054,2024-01-12,19:07:57,BRG4,79.38,2,S,401098
343,1960784619393516055,2024-01-12,19:07:57,BRG4,79.38,4,S,401098
344,1960784619393516056,2024-01-12,19:07:57,BRG4,79.37,1,S,401098
345,1960784619393516057,2024-01-12,19:07:57,BRG4,79.37,1,S,401100
346,1960784619393516062,2024-01-12,19:07:57,BRG4,79.37,5,S,401110
347,1960784619393516063,2024-01-12,19:07:57,BRG4,79.37,5,S,401120
348,1960784619393516064,2024-01-12,19:07:57,BRG4,79.37,10,S,401140
349,1960784619393516065,2024-01-12,19:07:57,BRG4,79.37,3,S,401146
350,1960784619393516066,2024-01-12,19:07:57,BRG4,79.37,13,S,401146
351,1960784619393516067,2024-01-12,19:07:59,BRG4,79.36,3,S,401152
352,1960784619393516072,2024-01-12,19:07:59,BRG4,79.36,1,S,401154
353,1960784619393516077,2024-01-12,19:07:59,BRG4,79.36,1,S,401156
354,1960784619393516082,2024-01-12,19:07:59,BRG4,79.36,1,S,401154
355,1960784619393516083,2024-01-12,19:07:59,BRG4,79.36,1,S,401152
356,1960784619393516084,2024-01-12,19:07:59,BRG4,79.37,3,B,401146
357,1960784619393516085,2024-01-12,19:07:59,BRG4,79.37,1,B,401144
358,1960784619393516086,2024-01-12,19:07:59,BRG4,79.38,5,B,401144
